school_code,time,pm1,pm2_5,pm10
os-slobodan-sekulic-uzice,2022-05-03T20:00:00,29.14,43.73,55.33
os-slobodan-sekulic-uzice,2022-05-03T19:00:00,31.49,47.74,60.05
os-slobodan-sekulic-uzice,2022-05-03T18:00:00,29.39,43.85,55.34
os-slobodan-sekulic-uzice,2022-05-03T17:00:00,19.98,28.48,34.19
os-slobodan-sekulic-uzice,2022-05-03T16:00:00,9.09,11.83,13.74
os-slobodan-sekulic-uzice,2022-05-03T15:00:00,5.73,6.67,7.53
os-slobodan-sekulic-uzice,2022-05-03T14:00:00,5.73,6.7,7.43
os-slobodan-sekulic-uzice,2022-05-03T13:00:00,6.55,7.71,8.58
os-slobodan-sekulic-uzice,2022-05-03T12:00:00,8.4,10.09,11.29
os-slobodan-sekulic-uzice,2022-05-03T11:00:00,10.85,13.4,14.99
os-slobodan-sekulic-uzice,2022-05-03T10:00:00,9.43,11.64,13.22
os-slobodan-sekulic-uzice,2022-05-03T09:00:00,9.2,11.47,13.12
os-slobodan-sekulic-uzice,2022-05-03T08:00:00,8.59,10.8,12.85
os-slobodan-sekulic-uzice,2022-05-03T07:00:00,13.71,19.12,23.89
os-slobodan-sekulic-uzice,2022-05-03T06:00:00,13.13,16.22,18.08
os-slobodan-sekulic-uzice,2022-05-03T05:00:00,9.77,11.93,13.55
os-slobodan-sekulic-uzice,2022-05-03T04:00:00,7.93,9.59,10.91
os-slobodan-sekulic-uzice,2022-05-03T03:00:00,7.86,9.58,10.84
os-slobodan-sekulic-uzice,2022-05-03T02:00:00,8.35,10.1,11.4
os-slobodan-sekulic-uzice,2022-05-03T01:00:00,10.43,13.03,14.66
os-slobodan-sekulic-uzice,2022-05-03T00:00:00,17.45,24.06,27.81
os-slobodan-sekulic-uzice,2022-05-02T23:00:00,23.18,33.53,40.47
os-slobodan-sekulic-uzice,2022-05-02T22:00:00,24.78,36.09,44.64
os-slobodan-sekulic-uzice,2022-05-02T21:00:00,26.19,38.69,48.49
os-slobodan-sekulic-uzice,2022-05-02T20:00:00,24.87,36.59,45.71
os-slobodan-sekulic-uzice,2022-05-02T19:00:00,16.7,22.52,26.04
os-slobodan-sekulic-uzice,2022-05-02T18:00:00,23.35,33.86,39.53
os-slobodan-sekulic-uzice,2022-05-02T17:00:00,20.69,30.37,36.07
os-slobodan-sekulic-uzice,2022-05-02T16:00:00,6.88,8.26,9.56
os-slobodan-sekulic-uzice,2022-05-02T15:00:00,7.38,8.78,10.06
os-slobodan-sekulic-uzice,2022-05-02T14:00:00,9.68,11.85,13.2
os-slobodan-sekulic-uzice,2022-05-02T13:00:00,9.82,11.78,12.92
os-slobodan-sekulic-uzice,2022-05-02T12:00:00,9.85,12.2,13.5
os-slobodan-sekulic-uzice,2022-05-02T11:00:00,10.7,13.01,14.24
os-slobodan-sekulic-uzice,2022-05-02T10:00:00,11.37,13.74,14.99
os-slobodan-sekulic-uzice,2022-05-02T09:00:00,11.38,14.03,15.5
os-slobodan-sekulic-uzice,2022-05-02T08:00:00,9.27,11.34,12.59
os-slobodan-sekulic-uzice,2022-05-02T07:00:00,10.05,12.59,13.91
os-slobodan-sekulic-uzice,2022-05-02T06:00:00,11.93,15.26,16.99
os-slobodan-sekulic-uzice,2022-05-02T05:00:00,13.0,16.94,18.91
os-slobodan-sekulic-uzice,2022-05-02T04:00:00,14.5,19.15,21.6
os-slobodan-sekulic-uzice,2022-05-02T03:00:00,14.98,19.99,22.3
os-slobodan-sekulic-uzice,2022-05-02T02:00:00,17.98,24.73,27.66
os-slobodan-sekulic-uzice,2022-05-02T01:00:00,20.03,28.49,32.39
os-slobodan-sekulic-uzice,2022-05-02T00:00:00,22.37,32.72,39.04
os-slobodan-sekulic-uzice,2022-05-01T23:00:00,23.82,35.28,43.47
os-slobodan-sekulic-uzice,2022-05-01T22:00:00,25.19,37.54,46.62
os-slobodan-sekulic-uzice,2022-05-01T21:00:00,26.09,38.8,48.38
os-slobodan-sekulic-uzice,2022-05-01T20:00:00,26.68,39.43,49.21
os-slobodan-sekulic-uzice,2022-05-01T19:00:00,24.43,35.72,43.43
os-slobodan-sekulic-uzice,2022-05-01T18:00:00,22.49,33.05,40.3
os-slobodan-sekulic-uzice,2022-05-01T17:00:00,9.37,11.89,13.44
os-slobodan-sekulic-uzice,2022-05-01T16:00:00,4.97,5.95,6.77
os-slobodan-sekulic-uzice,2022-05-01T15:00:00,5.56,6.65,7.63
os-slobodan-sekulic-uzice,2022-05-01T14:00:00,5.55,6.71,7.7
os-slobodan-sekulic-uzice,2022-05-01T13:00:00,6.28,7.5,8.64
os-slobodan-sekulic-uzice,2022-05-01T12:00:00,6.93,8.24,9.45
os-slobodan-sekulic-uzice,2022-05-01T11:00:00,8.18,9.93,11.11
os-slobodan-sekulic-uzice,2022-05-01T10:00:00,8.08,9.81,11.13
os-slobodan-sekulic-uzice,2022-05-01T09:00:00,8.98,11.07,12.54
os-slobodan-sekulic-uzice,2022-05-01T08:00:00,7.04,8.44,9.35
os-slobodan-sekulic-uzice,2022-05-01T07:00:00,9.37,11.44,12.99
os-slobodan-sekulic-uzice,2022-05-01T06:00:00,13.04,16.62,19.18
os-slobodan-sekulic-uzice,2022-05-01T05:00:00,15.31,20.34,23.95
os-slobodan-sekulic-uzice,2022-05-01T04:00:00,13.26,17.37,20.43
os-slobodan-sekulic-uzice,2022-05-01T03:00:00,11.72,15.32,18.59
os-slobodan-sekulic-uzice,2022-05-01T02:00:00,11.05,13.93,16.22
os-slobodan-sekulic-uzice,2022-05-01T01:00:00,10.23,12.98,15.53
os-slobodan-sekulic-uzice,2022-05-01T00:00:00,9.79,12.58,14.68
os-slobodan-sekulic-uzice,2022-04-30T23:00:00,10.73,13.71,16.02
os-slobodan-sekulic-uzice,2022-04-30T22:00:00,12.96,16.73,19.21
os-slobodan-sekulic-uzice,2022-04-30T21:00:00,13.92,18.09,20.93
os-slobodan-sekulic-uzice,2022-04-30T20:00:00,19.0,26.55,31.36
os-slobodan-sekulic-uzice,2022-04-30T19:00:00,20.77,29.56,34.73
os-slobodan-sekulic-uzice,2022-04-30T18:00:00,19.65,27.91,34.09
os-slobodan-sekulic-uzice,2022-04-30T17:00:00,9.92,12.33,13.84
os-slobodan-sekulic-uzice,2022-04-30T16:00:00,6.99,8.4,9.49
os-slobodan-sekulic-uzice,2022-04-30T15:00:00,6.88,8.28,9.36
os-slobodan-sekulic-uzice,2022-04-30T14:00:00,7.68,9.22,10.18
os-slobodan-sekulic-uzice,2022-04-30T13:00:00,7.61,9.18,10.21
os-slobodan-sekulic-uzice,2022-04-30T12:00:00,9.04,10.98,12.03
os-slobodan-sekulic-uzice,2022-04-30T11:00:00,9.92,12.16,13.39
os-slobodan-sekulic-uzice,2022-04-30T10:00:00,11.19,13.82,15.09
os-slobodan-sekulic-uzice,2022-04-30T09:00:00,8.96,10.98,12.23
os-slobodan-sekulic-uzice,2022-04-30T08:00:00,12.27,16.19,18.03
os-slobodan-sekulic-uzice,2022-04-30T07:00:00,19.63,28.82,34.73
os-slobodan-sekulic-uzice,2022-04-30T06:00:00,20.03,28.3,32.93
os-slobodan-sekulic-uzice,2022-04-30T05:00:00,18.54,25.88,29.09
os-slobodan-sekulic-uzice,2022-04-30T04:00:00,17.35,23.58,26.18
os-slobodan-sekulic-uzice,2022-04-30T03:00:00,17.84,24.28,27.12
os-slobodan-sekulic-uzice,2022-04-30T02:00:00,17.74,24.38,26.88
os-slobodan-sekulic-uzice,2022-04-30T01:00:00,20.76,29.75,34.29
os-slobodan-sekulic-uzice,2022-04-30T00:00:00,24.08,35.6,43.39
os-slobodan-sekulic-uzice,2022-04-29T23:00:00,24.64,36.24,44.27
os-slobodan-sekulic-uzice,2022-04-29T22:00:00,25.1,37.26,45.99
os-slobodan-sekulic-uzice,2022-04-29T21:00:00,27.11,40.07,49.72
os-slobodan-sekulic-uzice,2022-04-29T20:00:00,28.01,41.25,51.52
os-slobodan-sekulic-uzice,2022-04-29T19:00:00,36.47,55.31,67.85
os-slobodan-sekulic-uzice,2022-04-29T18:00:00,37.16,56.84,69.14
os-slobodan-sekulic-uzice,2022-04-29T17:00:00,23.28,33.48,40.82
os-slobodan-sekulic-uzice,2022-04-29T16:00:00,10.89,13.98,15.68
os-slobodan-sekulic-uzice,2022-04-29T15:00:00,9.66,12.06,13.38
os-slobodan-sekulic-uzice,2022-04-29T14:00:00,10.34,12.8,14.18
os-slobodan-sekulic-uzice,2022-04-29T13:00:00,7.56,9.16,10.24
os-slobodan-sekulic-uzice,2022-04-29T12:00:00,5.04,6.0,6.86
os-slobodan-sekulic-uzice,2022-04-29T11:00:00,5.14,6.2,7.01
os-slobodan-sekulic-uzice,2022-04-29T10:00:00,5.63,6.69,7.48
os-slobodan-sekulic-uzice,2022-04-29T09:00:00,6.36,7.55,8.48
os-slobodan-sekulic-uzice,2022-04-29T08:00:00,7.86,9.74,10.8
os-slobodan-sekulic-uzice,2022-04-29T07:00:00,11.39,15.34,17.06
os-slobodan-sekulic-uzice,2022-04-29T06:00:00,17.65,25.45,28.61
os-slobodan-sekulic-uzice,2022-04-29T05:00:00,19.55,29.03,32.88
os-slobodan-sekulic-uzice,2022-04-29T04:00:00,19.88,29.57,33.88
os-slobodan-sekulic-uzice,2022-04-29T03:00:00,20.48,30.41,35.09
os-slobodan-sekulic-uzice,2022-04-29T02:00:00,18.55,27.06,30.26
os-slobodan-sekulic-uzice,2022-04-29T01:00:00,18.71,27.54,31.08
os-slobodan-sekulic-uzice,2022-04-29T00:00:00,18.85,27.66,31.01
os-slobodan-sekulic-uzice,2022-04-28T23:00:00,18.34,26.38,29.54
os-slobodan-sekulic-uzice,2022-04-28T22:00:00,18.36,26.35,29.43
os-slobodan-sekulic-uzice,2022-04-28T21:00:00,18.98,27.35,31.02
os-slobodan-sekulic-uzice,2022-04-28T20:00:00,20.37,30.15,34.43
os-slobodan-sekulic-uzice,2022-04-28T19:00:00,18.16,26.06,28.98
os-slobodan-sekulic-uzice,2022-04-28T18:00:00,18.71,26.61,29.89
os-slobodan-sekulic-uzice,2022-04-28T17:00:00,17.11,23.66,26.66
os-slobodan-sekulic-uzice,2022-04-28T16:00:00,16.66,22.65,25.16
os-slobodan-sekulic-uzice,2022-04-28T15:00:00,14.3,19.18,21.28
os-slobodan-sekulic-uzice,2022-04-28T14:00:00,13.53,18.01,19.75
os-slobodan-sekulic-uzice,2022-04-28T13:00:00,11.23,14.43,15.85
os-slobodan-sekulic-uzice,2022-04-28T12:00:00,6.8,8.31,9.18
os-slobodan-sekulic-uzice,2022-04-28T11:00:00,4.73,5.6,6.36
os-slobodan-sekulic-uzice,2022-04-28T10:00:00,4.96,5.92,6.78
os-slobodan-sekulic-uzice,2022-04-28T09:00:00,8.51,10.89,12.51
os-slobodan-sekulic-uzice,2022-04-28T08:00:00,8.07,10.17,11.49
os-slobodan-sekulic-uzice,2022-04-28T07:00:00,7.21,8.95,9.99
os-slobodan-sekulic-uzice,2022-04-28T06:00:00,7.75,9.63,10.53
os-slobodan-sekulic-uzice,2022-04-28T05:00:00,11.05,14.25,15.74
os-slobodan-sekulic-uzice,2022-04-28T04:00:00,10.73,13.66,14.9
os-slobodan-sekulic-uzice,2022-04-28T03:00:00,9.88,12.55,13.76
os-slobodan-sekulic-uzice,2022-04-28T02:00:00,9.36,11.79,12.98
os-slobodan-sekulic-uzice,2022-04-28T01:00:00,7.59,9.5,10.45
os-slobodan-sekulic-uzice,2022-04-28T00:00:00,6.66,8.17,9.23
os-slobodan-sekulic-uzice,2022-04-27T23:00:00,4.9,5.98,6.75
os-slobodan-sekulic-uzice,2022-04-27T22:00:00,1.79,2.18,2.65
os-slobodan-sekulic-uzice,2022-04-27T21:00:00,0.73,0.82,1.23
os-slobodan-sekulic-uzice,2022-04-27T20:00:00,1.11,1.29,1.72
os-slobodan-sekulic-uzice,2022-04-27T19:00:00,3.07,3.57,4.14
os-slobodan-sekulic-uzice,2022-04-27T18:00:00,9.45,11.21,12.1
os-slobodan-sekulic-uzice,2022-04-27T17:00:00,10.04,11.6,12.41
os-slobodan-sekulic-uzice,2022-04-27T16:00:00,8.34,9.53,10.25
os-slobodan-sekulic-uzice,2022-04-27T15:00:00,8.16,9.1,9.83
os-slobodan-sekulic-uzice,2022-04-27T14:00:00,7.05,7.87,8.48
os-slobodan-sekulic-uzice,2022-04-27T13:00:00,6.05,6.71,7.29
os-slobodan-sekulic-uzice,2022-04-27T12:00:00,6.57,7.17,7.75
os-slobodan-sekulic-uzice,2022-04-27T11:00:00,5.8,6.25,6.8
os-slobodan-sekulic-uzice,2022-04-27T10:00:00,6.09,6.73,7.27
os-slobodan-sekulic-uzice,2022-04-27T09:00:00,6.03,6.66,7.34
os-slobodan-sekulic-uzice,2022-04-27T08:00:00,7.63,8.48,9.25
os-slobodan-sekulic-uzice,2022-04-27T07:00:00,12.69,15.36,17.21
os-slobodan-sekulic-uzice,2022-04-27T06:00:00,17.05,21.45,23.97
os-slobodan-sekulic-uzice,2022-04-27T05:00:00,13.69,16.2,17.5
os-slobodan-sekulic-uzice,2022-04-27T04:00:00,13.58,16.07,17.44
os-slobodan-sekulic-uzice,2022-04-27T03:00:00,11.98,14.03,15.16
os-slobodan-sekulic-uzice,2022-04-27T02:00:00,11.52,13.4,14.49
os-slobodan-sekulic-uzice,2022-04-27T01:00:00,11.47,13.2,14.29
os-slobodan-sekulic-uzice,2022-04-27T00:00:00,11.25,13.13,14.1
os-slobodan-sekulic-uzice,2022-04-26T23:00:00,12.36,14.5,15.76
os-slobodan-sekulic-uzice,2022-04-26T22:00:00,16.7,20.99,23.06
os-slobodan-sekulic-uzice,2022-04-26T21:00:00,22.58,30.77,35.72
os-slobodan-sekulic-uzice,2022-04-26T20:00:00,23.05,32.03,37.23
os-slobodan-sekulic-uzice,2022-04-26T19:00:00,18.84,24.11,26.53
os-slobodan-sekulic-uzice,2022-04-26T18:00:00,12.29,14.82,16.25
os-slobodan-sekulic-uzice,2022-04-26T17:00:00,6.56,7.29,8.04
os-slobodan-sekulic-uzice,2022-04-26T16:00:00,3.93,4.35,5.03
os-slobodan-sekulic-uzice,2022-04-26T15:00:00,2.43,2.69,3.13
os-slobodan-sekulic-uzice,2022-04-26T14:00:00,2.27,2.44,2.91
os-slobodan-sekulic-uzice,2022-04-26T13:00:00,1.81,1.98,2.33
os-slobodan-sekulic-uzice,2022-04-26T12:00:00,1.53,1.63,1.99
os-slobodan-sekulic-uzice,2022-04-26T11:00:00,1.77,1.87,2.28
os-slobodan-sekulic-uzice,2022-04-26T10:00:00,1.52,1.62,2.07
os-slobodan-sekulic-uzice,2022-04-26T09:00:00,0.89,0.97,1.33
os-slobodan-sekulic-uzice,2022-04-26T08:00:00,2.23,2.63,3.45
os-slobodan-sekulic-uzice,2022-04-26T07:00:00,3.29,3.92,4.96
os-slobodan-sekulic-uzice,2022-04-26T06:00:00,4.48,5.43,6.94
os-slobodan-sekulic-uzice,2022-04-26T05:00:00,3.38,3.89,4.75
os-slobodan-sekulic-uzice,2022-04-26T04:00:00,2.48,2.88,3.63
os-slobodan-sekulic-uzice,2022-04-26T03:00:00,3.56,4.31,5.25
os-slobodan-sekulic-uzice,2022-04-26T02:00:00,1.8,2.17,2.72
os-slobodan-sekulic-uzice,2022-04-26T01:00:00,2.44,2.8,3.66
os-slobodan-sekulic-uzice,2022-04-26T00:00:00,3.89,4.49,5.58
os-slobodan-sekulic-uzice,2022-04-25T23:00:00,9.04,11.34,13.25
os-slobodan-sekulic-uzice,2022-04-25T22:00:00,12.71,16.61,19.31
os-slobodan-sekulic-uzice,2022-04-25T21:00:00,17.13,23.25,26.82
os-slobodan-sekulic-uzice,2022-04-25T20:00:00,19.44,26.88,31.42
os-slobodan-sekulic-uzice,2022-04-25T19:00:00,21.46,31.55,38.35
os-slobodan-sekulic-uzice,2022-04-25T18:00:00,9.54,12.09,13.92
os-slobodan-sekulic-uzice,2022-04-25T17:00:00,3.26,3.83,4.71
os-slobodan-sekulic-uzice,2022-04-25T16:00:00,1.15,1.52,2.1
os-slobodan-sekulic-uzice,2022-04-25T15:00:00,0.0,0.0,0.29
os-slobodan-sekulic-uzice,2022-04-25T14:00:00,0.0,0.0,0.2
os-slobodan-sekulic-uzice,2022-04-25T13:00:00,0.01,0.02,0.35
os-slobodan-sekulic-uzice,2022-04-25T12:00:00,0.0,0.0,0.24
os-slobodan-sekulic-uzice,2022-04-25T11:00:00,0.08,0.11,0.45
os-slobodan-sekulic-uzice,2022-04-25T10:00:00,0.06,0.1,0.53
os-slobodan-sekulic-uzice,2022-04-25T09:00:00,0.21,0.29,0.81
os-slobodan-sekulic-uzice,2022-04-25T08:00:00,0.09,0.13,0.63
os-slobodan-sekulic-uzice,2022-04-25T07:00:00,0.45,0.58,1.11
os-slobodan-sekulic-uzice,2022-04-25T06:00:00,6.61,8.14,10.11
os-slobodan-sekulic-uzice,2022-04-25T05:00:00,7.23,8.69,10.99
os-slobodan-sekulic-uzice,2022-04-25T04:00:00,6.07,7.4,9.62
os-slobodan-sekulic-uzice,2022-04-25T03:00:00,5.18,6.48,8.77
os-slobodan-sekulic-uzice,2022-04-25T02:00:00,7.19,9.03,11.68
os-slobodan-sekulic-uzice,2022-04-25T01:00:00,7.21,9.28,12.1
os-slobodan-sekulic-uzice,2022-04-25T00:00:00,8.88,11.62,15.05
os-slobodan-sekulic-uzice,2022-04-24T23:00:00,11.38,15.21,19.1
os-slobodan-sekulic-uzice,2022-04-24T22:00:00,16.53,22.93,27.85
os-slobodan-sekulic-uzice,2022-04-24T21:00:00,14.81,20.73,25.57
os-slobodan-sekulic-uzice,2022-04-24T20:00:00,9.76,13.49,17.58
os-slobodan-sekulic-uzice,2022-04-24T19:00:00,2.47,3.32,6.16
os-slobodan-sekulic-uzice,2022-04-24T18:00:00,3.9,5.14,8.06
os-slobodan-sekulic-uzice,2022-04-24T17:00:00,1.55,2.19,4.81
os-slobodan-sekulic-uzice,2022-04-24T16:00:00,1.13,1.62,3.52
os-slobodan-sekulic-uzice,2022-04-24T15:00:00,0.87,1.1,1.94
os-slobodan-sekulic-uzice,2022-04-24T14:00:00,0.23,0.42,1.08
os-slobodan-sekulic-uzice,2022-04-24T13:00:00,0.61,0.88,2.71
os-slobodan-sekulic-uzice,2022-04-24T12:00:00,0.83,1.24,3.74
os-slobodan-sekulic-uzice,2022-04-24T11:00:00,0.77,1.16,3.71
os-slobodan-sekulic-uzice,2022-04-24T10:00:00,0.91,1.39,4.18
os-slobodan-sekulic-uzice,2022-04-24T09:00:00,2.1,2.92,5.87
os-slobodan-sekulic-uzice,2022-04-24T08:00:00,6.51,8.14,10.13
os-slobodan-sekulic-uzice,2022-04-24T07:00:00,9.93,12.77,15.52
os-slobodan-sekulic-uzice,2022-04-24T06:00:00,13.2,17.28,20.01
os-slobodan-sekulic-uzice,2022-04-24T05:00:00,15.44,20.19,22.94
os-slobodan-sekulic-uzice,2022-04-24T04:00:00,13.38,17.49,20.39
os-slobodan-sekulic-uzice,2022-04-24T03:00:00,14.07,18.28,20.92
os-slobodan-sekulic-uzice,2022-04-24T02:00:00,16.15,21.48,24.6
os-slobodan-sekulic-uzice,2022-04-24T01:00:00,17.16,22.98,26.23
os-slobodan-sekulic-uzice,2022-04-24T00:00:00,18.77,25.6,29.13
os-slobodan-sekulic-uzice,2022-04-23T23:00:00,21.73,30.92,36.28
os-slobodan-sekulic-uzice,2022-04-23T22:00:00,29.73,44.03,55.45
os-slobodan-sekulic-uzice,2022-04-23T21:00:00,30.09,44.63,56.5
os-slobodan-sekulic-uzice,2022-04-23T20:00:00,32.08,48.18,60.37
os-slobodan-sekulic-uzice,2022-04-23T19:00:00,27.54,40.72,51.1
os-slobodan-sekulic-uzice,2022-04-23T18:00:00,23.88,35.05,42.79
os-slobodan-sekulic-uzice,2022-04-23T17:00:00,8.84,11.55,13.41
os-slobodan-sekulic-uzice,2022-04-23T16:00:00,1.71,2.04,2.86
os-slobodan-sekulic-uzice,2022-04-23T15:00:00,0.6,0.78,1.25
os-slobodan-sekulic-uzice,2022-04-23T14:00:00,0.08,0.15,0.51
os-slobodan-sekulic-uzice,2022-04-23T13:00:00,0.29,0.38,0.81
os-slobodan-sekulic-uzice,2022-04-23T12:00:00,0.08,0.11,0.49
os-slobodan-sekulic-uzice,2022-04-23T11:00:00,0.06,0.08,0.43
os-slobodan-sekulic-uzice,2022-04-23T10:00:00,0.01,0.01,0.31
os-slobodan-sekulic-uzice,2022-04-23T09:00:00,0.0,0.0,0.16
os-slobodan-sekulic-uzice,2022-04-23T08:00:00,0.01,0.02,0.32
os-slobodan-sekulic-uzice,2022-04-23T07:00:00,0.37,0.49,0.85
os-slobodan-sekulic-uzice,2022-04-23T06:00:00,2.81,3.4,4.27
os-slobodan-sekulic-uzice,2022-04-23T05:00:00,11.43,15.56,18.38
os-slobodan-sekulic-uzice,2022-04-23T04:00:00,6.5,8.18,9.85
os-slobodan-sekulic-uzice,2022-04-23T03:00:00,4.74,5.77,7.21
os-slobodan-sekulic-uzice,2022-04-23T02:00:00,3.93,4.72,5.88
os-slobodan-sekulic-uzice,2022-04-23T01:00:00,4.33,5.33,6.71
os-slobodan-sekulic-uzice,2022-04-23T00:00:00,5.26,6.64,8.32
os-slobodan-sekulic-uzice,2022-04-22T23:00:00,0.58,0.72,1.3
os-slobodan-sekulic-uzice,2022-04-22T22:00:00,3.95,4.77,5.99
os-slobodan-sekulic-uzice,2022-04-22T21:00:00,3.34,4.21,5.49
os-slobodan-sekulic-uzice,2022-04-22T20:00:00,5.57,7.2,9.22
os-slobodan-sekulic-uzice,2022-04-22T19:00:00,21.51,31.14,38.25
os-slobodan-sekulic-uzice,2022-04-22T18:00:00,16.0,21.91,25.7
os-slobodan-sekulic-uzice,2022-04-22T17:00:00,2.77,3.41,4.78
os-slobodan-sekulic-uzice,2022-04-22T16:00:00,2.52,3.2,4.78
os-slobodan-sekulic-uzice,2022-04-22T15:00:00,2.26,2.85,4.91
os-slobodan-sekulic-uzice,2022-04-22T14:00:00,2.26,2.78,4.57
os-slobodan-sekulic-uzice,2022-04-22T13:00:00,1.58,2.21,4.7
os-slobodan-sekulic-uzice,2022-04-22T12:00:00,2.46,3.15,5.43
os-slobodan-sekulic-uzice,2022-04-22T11:00:00,2.9,3.63,6.2
os-slobodan-sekulic-uzice,2022-04-22T10:00:00,6.98,8.7,10.88
os-slobodan-sekulic-uzice,2022-04-22T09:00:00,9.64,12.2,14.71
os-slobodan-sekulic-uzice,2022-04-22T08:00:00,13.4,17.69,20.52
os-slobodan-sekulic-uzice,2022-04-22T07:00:00,18.72,26.32,30.35
os-slobodan-sekulic-uzice,2022-04-22T06:00:00,25.86,38.67,48.68
os-slobodan-sekulic-uzice,2022-04-22T05:00:00,32.38,49.64,64.72
os-slobodan-sekulic-uzice,2022-04-22T04:00:00,33.56,50.66,65.74
os-slobodan-sekulic-uzice,2022-04-22T03:00:00,31.86,47.28,60.78
os-slobodan-sekulic-uzice,2022-04-22T02:00:00,30.93,45.9,58.97
os-slobodan-sekulic-uzice,2022-04-22T01:00:00,28.86,43.47,55.9
os-slobodan-sekulic-uzice,2022-04-22T00:00:00,32.33,48.79,62.99
os-slobodan-sekulic-uzice,2022-04-21T23:00:00,39.33,60.9,75.39
os-slobodan-sekulic-uzice,2022-04-21T22:00:00,37.27,56.7,70.6
os-slobodan-sekulic-uzice,2022-04-21T21:00:00,43.94,65.81,76.94
os-slobodan-sekulic-uzice,2022-04-21T20:00:00,57.2,86.91,97.78
os-slobodan-sekulic-uzice,2022-04-21T19:00:00,50.11,75.59,85.53
os-slobodan-sekulic-uzice,2022-04-21T18:00:00,46.24,70.06,83.37
os-slobodan-sekulic-uzice,2022-04-21T17:00:00,35.48,53.34,66.55
os-slobodan-sekulic-uzice,2022-04-21T16:00:00,29.21,43.96,55.43
os-slobodan-sekulic-uzice,2022-04-21T15:00:00,13.07,18.19,21.71
os-slobodan-sekulic-uzice,2022-04-21T14:00:00,4.76,5.72,6.44
os-slobodan-sekulic-uzice,2022-04-21T13:00:00,6.02,7.34,8.7
os-slobodan-sekulic-uzice,2022-04-21T12:00:00,9.36,11.86,13.73
os-slobodan-sekulic-uzice,2022-04-21T11:00:00,15.74,21.74,24.38
os-slobodan-sekulic-uzice,2022-04-21T10:00:00,21.02,30.99,36.12
os-slobodan-sekulic-uzice,2022-04-21T09:00:00,26.72,40.54,50.49
os-slobodan-sekulic-uzice,2022-04-21T08:00:00,30.9,47.92,59.66
os-slobodan-sekulic-uzice,2022-04-21T07:00:00,40.6,64.05,78.72
os-slobodan-sekulic-uzice,2022-04-21T06:00:00,40.45,62.39,75.24
os-slobodan-sekulic-uzice,2022-04-21T05:00:00,31.59,47.88,60.76
os-slobodan-sekulic-uzice,2022-04-21T04:00:00,28.63,43.6,54.97
os-slobodan-sekulic-uzice,2022-04-21T03:00:00,27.45,42.35,53.22
os-slobodan-sekulic-uzice,2022-04-21T02:00:00,25.41,38.9,48.28
os-slobodan-sekulic-uzice,2022-04-21T01:00:00,25.3,38.59,47.63
os-slobodan-sekulic-uzice,2022-04-21T00:00:00,29.47,45.39,57.27
os-slobodan-sekulic-uzice,2022-04-20T23:00:00,29.13,44.7,56.4
os-slobodan-sekulic-uzice,2022-04-20T22:00:00,33.85,52.38,66.31
os-slobodan-sekulic-uzice,2022-04-20T21:00:00,59.17,94.18,106.48
os-slobodan-sekulic-uzice,2022-04-20T20:00:00,65.6,103.74,116.7
os-slobodan-sekulic-uzice,2022-04-20T19:00:00,52.85,83.3,93.39
os-slobodan-sekulic-uzice,2022-04-20T18:00:00,45.42,70.91,82.84
os-slobodan-sekulic-uzice,2022-04-20T17:00:00,26.64,40.05,48.9
os-slobodan-sekulic-uzice,2022-04-20T16:00:00,21.26,30.55,35.04
os-slobodan-sekulic-uzice,2022-04-20T15:00:00,16.8,22.53,25.39
os-slobodan-sekulic-uzice,2022-04-20T14:00:00,16.95,22.56,24.84
os-slobodan-sekulic-uzice,2022-04-20T13:00:00,15.08,19.84,22.29
os-slobodan-sekulic-uzice,2022-04-20T12:00:00,14.18,18.09,20.12
os-slobodan-sekulic-uzice,2022-04-20T11:00:00,7.3,9.01,10.47
os-slobodan-sekulic-uzice,2022-04-20T10:00:00,5.04,6.15,7.35
os-slobodan-sekulic-uzice,2022-04-20T09:00:00,5.63,6.73,7.99
os-slobodan-sekulic-uzice,2022-04-20T08:00:00,6.66,8.06,9.32
os-slobodan-sekulic-uzice,2022-04-20T07:00:00,9.17,11.56,13.32
os-slobodan-sekulic-uzice,2022-04-20T06:00:00,10.61,13.32,14.98
os-slobodan-sekulic-uzice,2022-04-20T05:00:00,16.97,22.13,24.5
os-slobodan-sekulic-uzice,2022-04-20T04:00:00,10.8,13.35,14.8
os-slobodan-sekulic-uzice,2022-04-20T03:00:00,6.92,8.08,8.92
os-slobodan-sekulic-uzice,2022-04-20T02:00:00,6.45,7.37,8.16
os-slobodan-sekulic-uzice,2022-04-20T01:00:00,5.95,6.9,7.74
os-slobodan-sekulic-uzice,2022-04-20T00:00:00,10.75,13.75,15.84
os-slobodan-sekulic-uzice,2022-04-19T23:00:00,27.33,40.82,51.49
os-slobodan-sekulic-uzice,2022-04-19T22:00:00,27.09,40.17,50.5
os-slobodan-sekulic-uzice,2022-04-19T21:00:00,26.87,39.78,49.78
os-slobodan-sekulic-uzice,2022-04-19T20:00:00,15.45,20.93,24.63
os-slobodan-sekulic-uzice,2022-04-19T19:00:00,9.12,11.23,12.87
os-slobodan-sekulic-uzice,2022-04-19T18:00:00,14.74,19.23,21.56
os-slobodan-sekulic-uzice,2022-04-19T17:00:00,15.21,20.21,23.22
